DEN,DEN @ MIN,11/21/2018,W,48,103,42,89,47.2,14,35,40,5,6,83.3,9,31,40,29,14,12,4,22,2
LAL,LAL @ CLE,11/21/2018,W,48,109,40,78,51.3,9,25,36,20,28,71.4,7,44,51,23,15,2,9,20,4
HOU,HOU vs. DET,11/21/2018,W,48,126,40,72,55.6,13,33,39.4,33,36,91.7,5,31,36,18,15,8,7,25,2
MEM,MEM @ SAS,11/21/2018,W,48,104,39,81,48.1,8,25,32,18,21,85.7,4,36,40,21,9,4,6,25,1
UTA,UTA vs. SAC,11/21/2018,L,48,110,38,88,43.2,12,39,30.8,22,31,71,12,34,46,21,10,7,7,21,-9
PHI,PHI vs. NOP,11/21/2018,W,48,121,44,98,44.9,10,29,34.5,23,26,88.5,11,36,47,27,16,7,7,26,1
NOP,NOP @ PHI,11/21/2018,L,48,120,42,98,42.9,11,30,36.7,25,33,75.8,20,34,54,24,15,8,8,21,-1
BOS,BOS vs. NYK,11/21/2018,L,48,109,38,97,39.2,10,33,30.3,23,32,71.9,15,35,50,30,8,10,9,16,-8
ATL,ATL vs. TOR,11/21/2018,L,48,108,42,93,45.2,10,36,27.8,14,18,77.8,9,25,34,24,9,10,7,21,-16
TOR,TOR @ ATL,11/21/2018,W,48,124,48,90,53.3,11,29,37.9,17,23,73.9,14,41,55,33,19,6,1,21,16
SAS,SAS vs. MEM,11/21/2018,L,48,103,35,81,43.2,7,22,31.8,26,30,86.7,9,33,42,21,9,4,5,20,-1
IND,IND @ CHA,11/21/2018,L,48,109,41,84,48.8,11,33,33.3,16,17,94.1,10,27,37,26,14,5,7,19,-18
OKC,OKC @ GSW,11/21/2018,W,48,123,51,106,48.1,13,35,37.1,8,15,53.3,18,43,61,29,10,10,5,23,28
PHX,PHX @ CHI,11/21/2018,L,48,116,48,98,49,10,34,29.4,10,10,100,6,30,36,28,13,9,5,20,-8
DAL,DAL vs. BKN,11/21/2018,W,48,119,38,78,48.7,11,27,40.7,32,41,78,8,37,45,21,13,10,4,20,6
MIN,MIN vs. DEN,11/21/2018,L,48,101,35,79,44.3,9,32,28.1,22,26,84.6,8,32,40,24,18,8,3,15,-2
DET,DET @ HOU,11/21/2018,L,48,124,40,85,47.1,16,34,47.1,28,37,75.7,15,22,37,20,16,8,1,26,-2
CLE,CLE vs. LAL,11/21/2018,L,48,105,39,102,38.2,13,34,38.2,14,15,93.3,15,31,46,18,3,3,2,22,-4
GSW,GSW vs. OKC,11/21/2018,L,48,95,36,83,43.4,7,29,24.1,16,24,66.7,7,35,42,24,17,7,10,18,-28
CHA,CHA vs. IND,11/21/2018,W,48,127,45,80,56.3,18,29,62.1,19,22,86.4,6,30,36,30,12,7,3,15,18
CHI,CHI vs. PHX,11/21/2018,W,48,124,46,81,56.8,11,25,44,21,24,87.5,4,35,39,28,17,8,2,19,8
POR,POR @ MIL,11/21/2018,L,48,100,34,94,36.2,9,42,21.4,23,28,82.1,10,30,40,13,17,8,6,20,-43
NYK,NYK @ BOS,11/21/2018,W,48,117,44,89,49.4,15,30,50,14,17,82.4,9,40,49,25,17,3,11,24,8
SAC,SAC @ UTA,11/21/2018,W,48,119,47,89,52.8,11,25,44,14,19,73.7,8,40,48,27,11,5,4,30,9
MIL,MIL vs. POR,11/21/2018,W,48,143,57,108,52.8,15,45,33.3,14,17,82.4,13,46,59,34,14,8,3,23,43
BKN,BKN @ DAL,11/21/2018,L,48,113,42,94,44.7,14,42,33.3,15,21,71.4,16,26,42,23,14,8,2,31,-6
ORL,ORL vs. TOR,11/20/2018,L,48,91,34,84,40.5,8,30,26.7,15,19,78.9,11,38,49,24,14,5,4,11,-2
LAC,LAC @ WAS,11/20/2018,L,48,118,46,89,51.7,11,27,40.7,15,18,83.3,7,37,44,20,19,6,4,28,-7
TOR,TOR @ ORL,11/20/2018,W,48,93,39,87,44.8,9,34,26.5,6,8,75,6,37,43,23,16,7,5,19,2
NYK,NYK vs. POR,11/20/2018,L,48,114,42,83,50.6,13,29,44.8,17,22,77.3,10,32,42,22,15,8,5,15,-4
MIA,MIA vs. BKN,11/20/2018,L,48,92,36,100,36,7,32,21.9,13,20,65,18,34,52,18,14,5,6,24,-12
POR,POR @ NYK,11/20/2018,W,48,118,45,95,47.4,16,35,45.7,12,17,70.6,14,29,43,25,12,8,4,19,4
BKN,BKN @ MIA,11/20/2018,W,48,104,38,88,43.2,8,31,25.8,20,26,76.9,13,40,53,17,12,6,4,21,12
WAS,WAS vs. LAC,11/20/2018,W,48,125,40,93,43,13,39,33.3,32,39,82.1,11,33,44,27,7,11,8,20,7
OKC,OKC @ SAC,11/19/2018,L,48,113,45,108,41.7,12,41,29.3,11,16,68.8,13,40,53,22,13,8,3,22,-4
PHX,PHX @ PHI,11/19/2018,L,48,114,44,87,50.6,13,33,39.4,13,24,54.2,5,26,31,25,13,9,4,34,-5
BOS,BOS @ CHA,11/19/2018,L,48,112,45,89,50.6,9,32,28.1,13,18,72.2,8,33,41,31,12,9,6,22,-5
MEM,MEM vs. DAL,11/19/2018,W,48,98,37,79,46.8,12,30,40,12,14,85.7,5,40,45,29,16,8,11,21,10
DEN,DEN @ MIL,11/19/2018,L,48,98,40,94,42.6,12,41,29.3,6,9,66.7,13,30,43,30,18,6,4,20,-6
LAC,LAC @ ATL,11/19/2018,W,48,127,40,93,43,10,33,30.3,37,47,78.7,15,37,52,24,15,9,8,22,8
UTA,UTA @ IND,11/19/2018,L,48,94,36,74,48.6,11,25,44,11,16,68.8,3,33,36,26,19,6,10,18,-27
DET,DET vs. CLE,11/19/2018,W,48,113,41,89,46.1,13,38,34.2,18,19,94.7,13,37,50,26,12,5,4,27,11
ATL,ATL vs. LAC,11/19/2018,L,48,119,45,101,44.6,12,38,31.6,17,19,89.5,16,35,51,29,16,6,6,38,-8
MIL,MIL vs. DEN,11/19/2018,W,48,104,40,88,45.5,11,36,30.6,13,22,59.1,13,38,51,21,18,8,3,16,6
IND,IND vs. UTA,11/19/2018,W,48,121,49,93,52.7,12,25,48,11,17,64.7,11,33,44,35,9,13,3,17,27
PHI,PHI vs. PHX,11/19/2018,W,48,119,41,84,48.8,6,22,27.3,31,42,73.8,13,40,53,24,19,8,1,27,5
SAS,SAS @ NOP,11/19/2018,L,48,126,45,94,47.9,12,24,50,24,30,80,18,26,44,22,15,7,0,20,-14
CHA,CHA vs. BOS,11/19/2018,W,48,117,43,89,48.3,15,41,36.6,16,22,72.7,8,36,44,18,14,5,3,16,5
DAL,DAL @ MEM,11/19/2018,L,48,88,30,88,34.1,10,32,31.3,18,21,85.7,7,36,43,17,11,8,4,19,-10
SAC,SAC vs. OKC,11/19/2018,W,48,117,45,102,44.1,16,38,42.1,11,17,64.7,14,45,59,29,15,7,4,18,4
NOP,NOP vs. SAS,11/19/2018,W,48,140,59,102,57.8,10,26,38.5,12,14,85.7,14,28,42,34,11,10,5,23,14
CLE,CLE @ DET,11/19/2018,L,48,102,35,79,44.3,8,21,38.1,24,34,70.6,11,25,36,16,10,8,3,22,-11
SAS,SAS vs. GSW,11/18/2018,W,48,104,41,92,44.6,10,24,41.7,12,17,70.6,11,37,48,24,11,3,5,18,12
LAL,LAL @ MIA,11/18/2018,W,48,113,42,95,44.2,11,27,40.7,18,21,85.7,14,36,50,16,10,7,5,19,16
MEM,MEM @ MIN,11/18/2018,W,48,100,35,82,42.7,12,28,42.9,18,25,72,10,33,43,26,12,11,9,20,13
ORL,ORL vs. NYK,11/18/2018,W,48,131,48,84,57.1,13,32,40.6,22,26,84.6,7,28,35,35,17,5,6,26,14
POR,POR @ WAS,11/18/2018,W,48,119,39,86,45.3,11,30,36.7,30,35,85.7,9,43,52,26,15,4,3,25,10
NYK,NYK @ ORL,11/18/2018,L,48,117,40,87,46,8,24,33.3,29,35,82.9,17,25,42,12,14,7,2,26,-14
MIN,MIN vs. MEM,11/18/2018,L,48,87,31,80,38.8,12,29,41.4,13,16,81.3,10,39,49,20,20,8,3,20,-13
GSW,GSW @ SAS,11/18/2018,L,48,92,35,86,40.7,5,26,19.2,17,21,81,10,36,46,20,12,6,4,17,-12
MIA,MIA vs. LAL,11/18/2018,L,48,97,35,87,40.2,13,32,40.6,14,19,73.7,12,36,48,20,14,3,5,21,-16
WAS,WAS vs. POR,11/18/2018,L,48,109,43,96,44.8,13,32,40.6,10,21,47.6,9,34,43,28,12,4,9,30,-10
LAL,LAL @ ORL,11/17/2018,L,48,117,43,90,47.8,10,30,33.3,21,25,84,8,33,41,22,14,5,6,20,-13
BOS,BOS vs. UTA,11/17/2018,L,48,86,35,91,38.5,5,33,15.2,11,20,55,17,34,51,16,14,11,4,22,-12
PHI,PHI @ CHA,11/17/2018,W,53,122,39,93,41.9,11,35,31.4,33,38,86.8,9,44,53,23,19,9,6,24,3
DAL,DAL vs. GSW,11/17/2018,W,48,112,40,86,46.5,10,34,29.4,22,34,64.7,8,38,46,18,10,6,5,18,3
ORL,ORL vs. LAL,11/17/2018,W,48,130,50,93,53.8,11,32,34.4,19,23,82.6,11,30,41,28,13,5,8,23,13
DEN,DEN @ NOP,11/17/2018,L,48,115,46,95,48.4,15,39,38.5,8,13,61.5,10,33,43,30,13,5,6,23,-10
PHX,PHX vs. OKC,11/17/2018,L,48,100,37,82,45.1,12,29,41.4,14,21,66.7,4,27,31,25,15,14,6,28,-10
SAC,SAC @ HOU,11/17/2018,L,48,112,46,102,45.1,11,35,31.4,9,12,75,13,26,39,23,14,10,3,21,-20
